name	type_id	id	lat	lng	page
南门四季涮肉(亚运村店)	1	29588022	39.994667	116.414438	134
九毛九山西面馆(万柳华联店)	1	29570218	39.973079	116.295335	134
独道牛板筋火锅(洋桥店)	1	29523754	39.858518	116.39391	134
桃园眷村(中关村店)	1	29584054	39.979792	116.313933	134
lapizza那匹萨(SOHO尚都店)	1	29571366	39.918833	116.452011	134
将太无二(金地广场店)	1	870962	39.908835	116.474249	134
汉堡王(北京五道口店)	1	29587870	39.992714	116.334083	134
乐元烤鸭	1	29506814	39.82141	116.51625	134
火烧云傣家菜馆(鼓楼店)	1	29594218	39.941942	116.394208	134
朱题·猪手火锅(将台路店)	1	29589602	39.97765	116.48522	134
纪晓岚故居	3	3899	39.89004	116.387187	135
旬彩日本料理	1	29595466	39.910802	116.439861	135
HI辣火锅(望京店)	1	29593338	40.009373	116.463263	135
权味石锅拌饭(国瑞购物中心店)	1	29553194	39.898058	116.419789	135
炉鱼(长楹天街购物中心店)	1	29583938	39.925195	116.60108	135
山城辣妹子重庆火锅(玉林店)	1	29590958	39.866757	116.35969	135
红砖咖啡	1	29577002	39.952063	116.557046	135
大鸭梨烤鸭店(田村店)	1	29570014	39.928123	116.263978	135
西少爷肉夹馍(新中关店)	1	29567314	39.978165	116.315711	135
怀柔水库	3	5519	40.31142	116.610058	135
呷哺呷哺(北辰时代广场店)	1	29576850	39.991126	116.406134	135
舍廊房(东源店)	1	29587978	39.99334	116.33648	135
多佐法式铁板烧(富力广场店)	1	29580130	39.895487	116.460734	135
湘德楼(德胜门外大街店)	1	29584454	39.960992	116.379981	135
仔皇煲(SOHO现代城店)	1	29581410	39.907636	116.476394	135
小城知味(三里屯店)	1	29573666	39.934223554905	116.45500991554	136
秀水街	3	5204	39.910884	116.438824	136
鹤一烤肉主题餐厅(望京店)	1	29579342	40.010941	116.471958	136
Algorithm算法	1	29595514	39.934214616606	116.46041319244	136
新元素餐厅(侨福芳草地购物中心店)	1	29595918	39.919787	116.449583	136
丽江庭院之柔软时光(鼓楼店)	1	29589074	39.945158	116.395731	136
时代风帆海鲜自助餐厅(角门西店)	1	29592630	39.846492	116.370683	136
必胜客(长阳万科店)	1	29409626	39.752892	116.210168	136
新沸腾鱼乡(知春路店)	1	29570474	39.976702	116.346109	136
四季民福烤鸭店(望京旺角店)	1	6946350	40.000702	116.462238	136
蜀一数二	1	29595778	39.900916	116.475737	136
黄记煌三汁焖锅(华联百货公益西桥店)	1	29584842	39.834115	116.369144	136
蓝钻国际美食自助百汇(西直门店)	1	29589782	39.943668	116.350053	136
福成肥牛(天竺机场分店)	1	29571410	40.045648	116.604203	136
School’s out 酷乐派儿童主题餐厅	1	29593286	39.917168	116.440379	136
船歌鱼水饺(凯德MALL太阳宫店)	1	29595002	39.97113	116.44759	137
桥仕料理	1	29598022	39.95438	116.46439	137
绿茶(凤凰汇店)	1	29587686	39.96298	116.45678	137
丰茂烤串l羊肉现穿才好吃(知春路店)	1	29597450	39.976414	116.343523	137
韩时烤肉(华联购物中心常营店)	1	29594462	39.92643	116.59668	137
鲜牛记潮汕牛肉火锅(亚运村店)	1	29597358	39.998737	116.412284	137
火炉火烤肉·芝士排骨(新世界百货崇文店)	1	29594486	39.897303	116.418026	137
Dunkin' Donuts(朝北大悦城分店)	1	29587038	39.92429	116.51795	137
西贝莜面村(中关村欧美汇店)	1	29596358	39.979335	116.314092	137
丽都皇冠假日酒店  Matrix  亦餐厅	1	29588666	39.978194	116.478836	137
米斯特比萨(中关村店)	1	29594954	39.979215	116.315919	137
三元梅园(西四店)	1	5482	39.921539	116.373344	137
新石器烤肉(通州北苑店)	1	29468170	39.903734	116.63658	137
辣婆婆(航天桥店)	1	29592910	39.926746	116.286957	137
大鸭梨烤鸭店(右安门店)	1	29594902	39.866581	116.369423	137
ebeecake蛋糕(小蜜蜂蛋糕)	1	29596262	39.986201	116.491702	138
伏牛堂湖南牛肉米粉(枫蓝国际购物中心店)	1	29570442	39.95276	116.35659	138
NOVA串吧(魏公村店)	1	29598462	39.955724	116.317032	138
太婆天府山珍酒楼(亚运村店)	1	29588654	39.998358	116.4025	138
淮扬府(西单店)	1	29596886	39.906069	116.373096	138
黄记煌三汁焖锅(天坛东路)	1	6302	39.877563476562	116.42149353027	138
食客烧烤	1	29569942	39.915629	116.301918	138
呷哺呷哺(科兴路欧尚店)	1	29523130	39.835784	116.288732	138
常津阁卤味(百子湾店)	1	29580630	39.901126	116.508862	138
碳花烤羊腿(北新桥三条店)	1	148346	39.943159	116.417277	138
乌巢比萨主义主题餐厅(悠唐店)	1	29586046	39.922106	116.440108	138
爆肚冯(1796宴乐居店)	1	29553834	39.895854	116.396563	138
西单商场(西单店)	4	22914	39.912267192609	116.37420225143	138
肉串汪(阜成门店)	1	29591438	39.922561	116.351311	138
牛匠牛上牛新派烤肉俱乐部	1	29587506	39.891008	116.468866	138
斗满江韩式烤肉(东直门店)	1	29587626	39.93708	116.42561	139
Chaan轻食·暖沙拉(世界城店)	1	29590142	39.917739	116.452763	139
龙门跳私家炙子烤肉(北京风味)	1	29595938	39.940847	116.410093	139
洪运轩饭庄(北纬路店)	1	6946866	39.884677	116.38902	139
羊满墙(万丰店)	1	29523658	39.876584	116.29443	139
德宏记·港式餐厅	1	29581502	39.985262	116.468356	139
顺峰(农展馆总店)	1	29579358	39.937318	116.462233	139
玉林串串香(角门北路店)	1	29524374	39.850396	116.381918	139
樱花屋日本料理(汉威大厦店)	1	29580598	39.91431	116.454297	139
小土豆家常菜馆(方庄店)	1	29522402	39.86561	116.43216	139
誉满楼牛客烤肉	1	29594686	39.92412	116.442423	139
万花阵	3	33537772	40.013582	116.308325	139
巨时披萨(宋家庄店)	1	29585478	39.852676	116.430068	139
大高幸烤肉(北方工业大学店)	1	29596562	39.932495	116.206945	139
老友记广西风味秘制粉面	1	29585910	39.918245	116.373477	139
串客烧烤车间(石景山店)	1	29583198	39.904031	116.212189	140
胶东大盆海鲜(安定门店)	1	29591922	39.95306	116.40595	140
宋记汕头牛肉火锅(健德门店)	1	29589914	39.980959	116.380888	140
胶东海鲜大排档	1	29588110	39.963812	116.441969	140
吉村家·食肉兽(西坝河店)	1	29582814	39.969117	116.434889	140
云尊府云南菜(时代名门商场店)	1	29585634	39.991447	116.406518	140
西贝莜面村(上地华联店)	1	29592314	40.02874	116.31173	140
边境东南亚小吃(西直门凯德mall店)	1	29585934	39.941503	116.352757	140
彭记铁锅肥肠	1	29584394	39.93861	116.417096	140
姐妹俩土豆粉(安定门店)	1	29553486	39.94436	116.408128	140
锦牛潮汕鲜牛肉火锅	1	29586914	39.881322	116.471076	140
义气烤肉餐吧(双井二馆)	1	29589058	39.89968	116.45812	140
猫屯咖啡	1	29583054	39.936194	116.449588	140
度小月(欧美汇购物中心店)	1	29591330	39.97928	116.31416	140
门钉李(学院南路店)	1	6946344	39.95768	116.337476	140
珍珠湖	3	7651	40.08091	115.775556	141
燕郊烧鸽子(和众店)	1	29592354	39.883149	116.489814	141
柒爷串天下串串香火锅	1	29588938	39.927066	116.452657	141
NICI  Yummy	1	29505490	39.789423	116.325704	141
同庆楼(金宝汇店)	1	29595774	39.915255	116.422241	141
滇草香云南原生态汤火锅(爱琴海购物公园店)	1	29589606	39.971283	116.436105	141
辣婆婆(世纪金源购物中心店)	1	4271	39.958808	116.288696	141
必胜客(南锣鼓巷店)	1	29554478	39.933342	116.403117	141
西少爷肉夹馍(朝阳门店)	1	29578698	39.922709	116.440124	141
村上一屋(双井店)	1	29595438	39.897135	116.454851	141
一味一诚‖活鱼现烤才好吃!(住总万科广场店)	1	29581766	39.805952	116.459399	141
金渝川菜(中关村店)	1	29570794	39.97735	116.31354	141
大漠楼兰新疆美食(广外大街店)	1	29596686	39.884551	116.339166	141
湘九·翠鸣园(广安门店)	1	29591258	39.880775	116.346559	141
盛百味(霍营店)	1	29586374	40.081534	116.358637	141
又一福烤鸭店	1	29584334	39.925373	116.416821	142
大鸭梨烤鸭店(光彩路店)	1	29589182	39.8473	116.414284	142
老棒棒重庆土灶火锅	1	29570330	39.953814	116.336324	142
马仕玖煲	1	29593554	39.970586	116.318351	142
将太无二(赛特店)	1	29594602	39.907709	116.44179	142
肉串汪(广渠门店)	1	29582982	39.893215	116.432722	142
哈根达斯(庄胜崇光店)	1	29537554	39.89624813	116.3751179	142
望京小腰(北京总店)	1	29592822	39.989052	116.476651	142
秦门陕西菜(畅春园食街店)	1	29570550	39.988933	116.304687	142
阿丽斑鱼庄(永定路店)	1	29584858	39.899338	116.264354	142
禾绿回转寿司(国瑞店)	1	29554414	39.89802	116.419605	142
羊守一(焦王庄店)	1	29468234	39.932796	116.673223	142
山市	1	29597426	39.92718	116.452189	142
吉野家(中关村3店)	1	29568278	39.945429	116.325169	142
盛中钰广味小馆	1	29585970	39.865662	116.394732	142
金鼎轩南北点心专门店(宏都路店)	1	29585710	39.789137	116.327791	143
星期五餐厅(世界城店)	1	29583946	39.917744	116.451942	143
云海肴云南菜(未来广场店)	1	29589054	39.99014	116.43254	143
红炉焱火焰石板烧烤肉(住总万科广场店)	1	29592558	39.80587	116.4594	143
巨匠	1	29595882	39.899243	116.459145	143
提客披萨&烤肉(温泉店)	1	29570350	40.056817	116.17459	143
呷哺呷哺(悠唐店)	1	175672	39.921718	116.439475	143
意味轩 Cépe	1	29582582	39.91508955	116.3628301	143
小明同学(三里屯店)	1	29592838	39.931767	116.45506	143
印巷小馆(南锣鼓巷店)	1	15436704	39.939273	116.403796	143
关内关外(华彩店)	1	29581010	40.010892	116.468827	143
香妃烤鸡(缸瓦市店)	1	29538070	39.917434	116.373443	143
番茄树意大利创意披萨(富力广场店)	1	29580330	39.897679973417	116.45982965369	143
虾吃虾涮(百子湾店)	1	29580198	39.90078	116.486881	143
乌巢比萨主义主题餐厅(中粮祥云小镇店)	1	29590402	40.089832	116.535895	143
好伦哥精品店(魏公村餐厅)	1	29582574	39.954598	116.322807	144
明昭陵	3	809027	40.290363078464	116.22001598552	144
海银海记潮汕牛肉火锅(慈云寺店)	1	29586342	39.91547	116.49864	144
民福居烤鸭店(志新店)	1	13483757	39.999216	116.364529	144
呷哺呷哺(石景山万达店)	1	29439338	39.906262	116.225943	144
西域塔塔幂饭店(六道口店)	1	29582782	40.00122	116.352384	144
九眼楼	3	3919	40.491287231445	116.49208068848	144
延吉明太鱼馆(望京店)	1	29580670	40.000714	116.469025	144
撒拉花儿西域美食·清真(白纸坊店)	1	29597246	39.876755	116.353618	144
江边城外烤全鱼	1	850377	39.974960652473	116.48949060921	144
合兴居鱼头馆	1	29588262	39.91543	116.29571	144
比格比萨(朝阳大悦城店)	1	29588286	39.924382	116.518774	144
真利味餐厅(博泰国际南湖东园店)	1	29578206	40.002274	116.466752	144
1901 Cafe(西四店)	1	7393896	39.922706	116.378066	144
东华门美食坊夜市	1	3554	39.91552734375	116.41074371338	144
鱼图腾·好吃的鱼头泡饼(右安门店)	1	29588346	39.871778	116.36472	145
天意小馆(荟聚西红门店)	1	15436479	39.787621443657	116.32542416453	145
鹿港小镇(丰台永旺店)	1	29584990	39.817763	116.291919	145
新辣道鱼火锅(罗斯福店)	1	29588906	39.889575	116.658428	145
江边城外烤全鱼(中粮祥云店)	1	29586618	40.088811	116.537631	145
TRIBE有机餐厅(中国红街店)	1	29584274	39.93231	116.45065	145
青红之间	1	29595406	39.913895	116.496413	145
公主参鸡汤(小营店)	1	29585802	39.994112	116.426746	145
渔味川香(亚运村店)	1	29588138	39.993626	116.427683	145
蝎王府(垂杨柳店)	1	29587742	39.893901	116.454639	145
大鸭梨烤鸭店(太阳岛店)	1	29448346	39.908395	116.199959	145
喜来稀肉	1	29595994	39.997656	116.459335	145
站点比萨(五道营店)	1	29590850	39.948099	116.411273	145
芦月轩羊蝎子(杨闸店)	1	29584594	39.912388	116.59759	145
渝是乎(凯德MALL大峡谷店)	1	29594786	39.85466	116.366582	145
棒棒堂私家火锅	1	29591094	39.932503	116.454385	146
自耕自厨	1	29581598	39.865841	116.435231	146
星巴克(大栅栏店)	1	29551370	39.897493	116.394229	146
蜂巢剧场	5	834679	39.940317	116.438664	146
Miss Mousse精选法式甜品(三里屯SOHO店)	1	29597738	39.932531	116.453256	146
来西口(甜水园店)	1	29575290	39.928	116.478057	146
salad university	1	29597314	39.93586	116.44941	146
壹零捌道(白纸坊店)	1	29598150	39.87383	116.34833	146
戈拿旺巴西烤肉(亚运村店)	1	29595482	39.993696	116.424746	146
jazzya爵士屋(朝阳大悦城店)	1	29589546	39.92515	116.51854	146
万寿山	3	839723	39.999634	116.276756	146
巴依老爷新疆美食(北师大店)	1	29585982	39.957773	116.363696	146
盛百味(回龙观店)	1	29487450	40.081812	116.321709	146
小吊梨汤(白石桥店)	1	9090664	39.93419	116.320039	146
御梦·南厨北巷(华宇时尚购物中心店)	1	29582822	39.965425	116.323082	146
呷哺呷哺(喜隆多店)	1	29448310	39.923422	116.17121	147
红蕃茄(万寿路店)	1	29593934	39.912464	116.296953	147
青年餐厅(菜市口店)	1	29584490	39.889556	116.36988	147
绿波廊(亮马河饭店店)	1	177014	39.946098	116.463057	147
红红烤鸭店	1	29590574	39.911853	116.379134	147
雍 Cafe	1	29593250	39.946406	116.416785	147
成加帮(金台路店)	1	29583810	39.924077	116.473239	147
野人牧坊(国瑞城店)	1	29553558	39.898238215291	116.41995248952	147
贵宾楼饭店红墙咖啡厅	1	29554282	39.908877	116.407265	147
必胜客(马家堡店)	1	29523774	39.846308	116.370489	147
老滕家过桥米线	1	29591454	39.91462	116.409164	147
木屋烧烤(远大西路店)	1	29592098	39.959807	116.279909	147
哈根达斯(常营龙湖店)	1	29577142	39.925235	116.601063	147
味多美(东直门店)	1	29554146	39.940769	116.450844	147
海底捞火锅(大屯北路店)	1	142489	40.006139	116.413524	147
小院食光	1	29592954	40.040635	116.416018	148
日月岛广场	3	33533492	40.651831	117.273158	148
MOKA Bros摩卡站(世贸天阶店)	1	29590558	39.916009	116.4532	148
维兰西餐(万泉河店)	1	29585814	39.97167755	116.3035	148
绿柠檬主题香锅·秘制烤鱼(搜秀店)	1	29587638	39.89626	116.419255	148
眉州小吃(万柳店)	1	29569258	39.97296	116.29502	148
云海肴云南菜(富力广场店)	1	29591810	39.897679973417	116.45982965369	148
管氏翅吧(望京店)	1	29590406	39.990139	116.473561	148
西贝莜面村(龙德广场店)	1	29592870	40.059475	116.415529	148
王品牛排(北京金宝汇店)	1	29595974	39.91535	116.42113	148
江边城外烤全鱼(丰台永旺店)	1	29582866	39.818102	116.291561	148
麻乐Ge烫	1	29582954	39.92052	116.449201	148
煲煲好(朝阳门店)	1	29587118	39.927863	116.435181	148
保利艺术博物馆	3	848102	39.932780485822	116.43261267055	148
越打星Yuet Da Sing(北京来福士店)	1	29589258	39.940181	116.432485	148
虾吃虾涮(西四店)	1	29538674	39.925983	116.373515	149
潮本味潮汕砂锅粥(百子湾店)	1	29587878	39.90101	116.498072	149
西江美食舫(健德桥店)	1	29570254	39.976934	116.380412	149
江南粢饭团(恒基中心店)	1	29597770	39.906313	116.458307	149
一个叫川的地方(麒麟新天地店)	1	29591678	39.997176	116.477763	149
马六甲传奇(后沙峪店)	1	29591082	40.102985	116.513189	149
老饕饕客火锅(三里屯店)	1	29590058	39.93174	116.45701	149
大隐日本料理	1	29576530	39.963095	116.454827	149
雪中鲜渔村(白家楼店)	1	29575018	39.924303	116.551933	149
麻辣小站	1	29537670	39.899838	116.370168	149
大虎老火锅	1	29587762	39.943399	116.394122	149
将太无二(回龙观店)	1	29596210	40.076678	116.318758	149
LaTercera（3吧）墨西哥餐吧(麒麟新天地店)	1	29597574	39.997726	116.47736	149
老九门串串香	1	29552578	39.939162	116.41612	149
聚点串吧(朝北店)	1	29576026	39.922431	116.501165	149
好牛烧肉专门店(老佛爷百货店)	1	29598346	39.914526	116.374567	150
果蔬好vip餐吧	1	29585442	40.008223	116.461276	150
必胜客(广渠路店)	1	29575118	39.893763	116.474268	150
北平食府(八里庄店)	1	15435279	39.927677	116.287348	150
一品小笼(世贸天阶店)	1	29583686	39.917321	116.45246	150
巴黎贝甜(北京南站店)	1	29553886	39.865568	116.377984	150
云尊府云南菜(学清路店)	1	29585838	40.008082	116.351936	150
郭靖烤全羊(私人订制首都机场店)	1	29436442	40.063221	116.58541	150
Alba(鼓楼东大街店)	1	29583406	39.94072	116.40454	150
水晶烤肉(望京二店)	1	29590838	39.991464	116.471748	150
NOVA串吧(崇文门店)	1	29592754	39.896709	116.4131	150
菊儿胡同	3	6627988	39.939167660877	116.40506137169	150
湊湊.火锅.茶憩(望京西路店)	1	29598426	39.994182	116.456934	150
北京喜多屋餐饮公司(金隅店)	1	29538730	39.900106	116.359793	150
上海小南国(世贸天阶店)	1	29577986	39.91686	116.45107	150
李记涮羊肉烧烤炙子烤肉电影主题餐厅	1	29567546	40.032484	116.329847	151
一碗面(枣营北里店)	1	29577402	39.945165311137	116.47361739318	151
星巴克(金融街店)	1	29537658	39.917280000006	116.36159000032	151
虾吃虾涮(总店)	1	29468098	39.89448	116.656376	151
香浙汇(望京店)	1	29590594	39.995988	116.484223	151
102度健康火锅(北大南门店)	1	29569478	39.986052	116.310418	151
小汤山东北锅台鱼	1	29487398	40.199669	116.45739	151
西堤	3	11925	39.990059731917	116.27478719049	151
灶台香餐厅	1	29419574	40.291534	116.583716	151
朴客	1	29577666	39.990698	116.381832	151
名鼎阁自助烤肉火锅店	1	29578102	40.000782689192	116.46225693058	151
五道口购物中心	4	21334	39.985233	116.339813	151
得着私厨小馆	1	29592382	39.957742	116.445106	151
宽店(金宝街店)	1	29554314	39.915471	116.430061	151
望湘园(朝阳大悦城店)	1	29587434	39.924512	116.51862	151
菜麻(右安门店)	1	29537642	39.86399	116.36424	152
故香思潮汕砂锅粥烧鱼头(清华店)	1	29594578	39.99664	116.33506	152
sweeo	1	29593766	39.932626	116.453164	152
大卫船长健康厨房(三里屯店)	1	29593010	39.932812	116.455197	152
辛火UFO芝士排骨&即席年糕火锅(凯德MALL翠微店)	1	29590830	39.911998	116.303409	152
井格老灶火锅(望京新世界店)	1	29589578	39.986172	116.481421	152
本气家拉面(悦荟万科广场店)	1	29486686	40.212263	116.239155	152
巴黎贝甜(凯德MALL望京店)	1	29579998	39.993548	116.467815	152
西树泡芙(西单大悦城店)	1	29538606	39.910435	116.372953	152
金掌勺东北菜(广渠门店)	1	29591346	39.89577	116.43099	152
清舟坊  潮汕砂锅粥	1	29590642	39.988281	116.340082	152
黑鸡小馆(凯德MALL太阳宫店)	1	29585474	39.971696	116.447462	152
张记平娃三宝(三里屯店)	1	29590690	39.928472	116.458603	152
土狼部落串吧(志新店)	1	29566378	39.992038	116.369485	152
冰城串吧(大山子店)	1	29578594	39.981832	116.485772	152
老诚一锅(东四十条店)	1	29588782	39.934688	116.425639	153
悦萃港式茶餐厅(五棵松华熙店)	1	29592434	39.910137	116.276499	153
私蜀老灶火锅(台湾街店)	1	29589662	39.904118	116.242134	153
柔软的胖子(荟聚购物中心西红门店)	1	29593666	39.788295	116.327475	153
味千拉面(蓝色港湾店)	1	29578162	39.94921	116.47542	153
饭局烤涮一体	1	29598190	39.912209	116.379653	153
仙桐吉宴 铁板烧·精致料理	1	29587314	39.913779	116.476511	153
私家小馆餐饮管理有限公司	1	29502854	39.651293	116.634533	153
熊小胖烤肉(惠新南里5号院店)	1	29592466	39.97738	116.4218	153
元宏祥生煎馆(首创奥特莱斯店)	1	29409834	39.76417	116.185103	153
合之叶杂粮春饼(合生广场店)	1	29583762	39.855208	116.397752	153
国足臭豆腐(学清圣熙店)	1	29587670	40.008489	116.35398	153
馋嘴猫串吧(望京店)	1	29579882	39.986316	116.475637	153
京都蝎府羊蝎子火锅(洋桥店)	1	29522158	39.857834	116.383833	153
西甸三百食府	1	29572878	40.058547	116.525153	153
六合顺(左家庄店)	1	29595542	39.956297	116.445305	154
港品元素(国瑞购物中心店)	1	29553698	39.898058	116.419789	154
老上海城隍庙小吃(知春路店)	1	9184	39.964599609375	116.30799865723	154
106餐厅(十里河家宴店)	1	29596830	39.86774	116.462852	154
海银海记潮汕鲜牛肉火锅(方庄店)	1	29594802	39.85918	116.429656	154
味多美(双安店)	1	29567866	39.967697	116.326084	154
仙踪林(宣武门店)	1	29535506	39.898272	116.375042	154
鋼鏰兒	1	29583506	39.935101	116.374576	154
俏江南(腾达大厦店)	1	29586474	39.938083	116.327778	154
一网不捞鱼	1	29581358	39.964078	116.436066	154
北大红楼	3	21640	39.924685	116.405331	154
船长码头海鲜烤肉工场(房山店)	1	29583342	39.765142	116.211632	154
乌巢比萨主义主题餐厅(世纪金源购物中心店)	1	29593054	39.957999	116.288891	154
史家胡同博物馆	3	33531316	39.918148171829	116.42238281349	154
呷哺呷哺(北七家物美店)	1	29487022	40.117056	116.413711	154
新疆兵团食府	1	29593222	39.881755	116.324518	155
管氏翅吧(将台店)	1	29592390	39.970898	116.488095	155
食客满源咖啡厅	1	29579462	39.904676	116.45548	155
蓝杉西餐咖啡	1	29586870	39.910351	116.476645	155
一風堂拉面(北京嘉里中心店)	1	29588430	39.91394	116.460989	155
小珺柑串串香(屯三里店)	1	29589806	39.93533	116.44427	155
拿渡麻辣香锅(首创奥特莱斯店)	1	29584074	39.763203	116.185609	155
金鼎轩南北点心店(北清路店)	1	29487254	40.095703	116.289619	155
碟碟不休西餐·酒吧(交大店)	1	29563874	39.949043	116.344394	155
Ricci Café(五道口店)	1	6946992	39.993561	116.331263	155
河豚先生(天正河鲀)	1	29593690	39.89642	116.41935	155
木屋烧烤(阜成路店)	1	29586494	39.924703	116.28132	155
和器石烹	1	29598446	40.061716	116.409186	155
中8楼(颐堤港店)	1	29594214	39.9696	116.49101	155
汉堡王(新世界店)	1	29586754	39.896393	116.418234	155
鑫百万烤鸭店(和平里店)	1	6354	39.95724	116.42396	156
绿茶(华联万柳店)	1	29590234	39.9723	116.29521	156
满满海佛跳墙(亚运村店)	1	29594850	39.99556	116.4247	156
八达岭熊乐园	3	21139	40.355059	116.019429	156
铁板诱惑法式铁板烧(爱琴海购物公园店)	1	29594970	39.971511	116.436112	156
Wagas沃歌斯(嘉里中心店)	1	29588354	39.91424	116.45961	156
站点比萨(工体店)	1	139939	39.93256	116.44777	156
南京大饭店自助餐厅	1	29596866	39.9145	116.408662	156
许留山(万达广场店)	1	29467662	39.90531	116.64157	156
西里烤鱼	1	29587526	39.933123	116.445302	156
辛火-牛吾牛｜和牛火锅畅吃(南锣鼓巷店)	1	29586142	39.94079	116.40278	156
吉野家(BHG华联百货店)	1	29567734	39.992199	116.33917	156
月姬居酒屋	1	29596154	39.92307	116.44228	156
汤城小厨(银泰店)	1	29592446	39.907575	116.457809	156
外婆家(蓝色港湾店)	1	29592982	39.949346	116.475133	156
CoCo壱番屋(世贸天阶店)	1	29580466	39.916078	116.452127	157
炊二哥四川火锅(住总万科广场店)	1	29585754	39.805952	116.459399	157
乌巢比萨主义主题餐厅(老佛爷百货店)	1	13767929	39.913828	116.374284	157
香草香草云南原生态火锅(车公庄店)	1	29570434	39.933034	116.324443	157
小吾厨房(中粮祥云小镇店)	1	29596242	40.08986	116.53609	157
DQ冰淇淋(黄庄店)	1	29568230	39.978413	116.315186	157
滇馨园云南新派清真餐厅	1	29506354	39.771489	116.537622	157
小芙蓉湘菜(春平广场店)	1	29582482	39.924263	116.451179	157
北京国家大剧院音乐厅	5	862278	39.904789942447	116.39023835276	157
三佰瑞冻酸奶店(国瑞购物中心店)	1	29551354	39.898058	116.419789	157
枫尚新农村	1	29575862	39.932593	116.517006	157
眉州小吃(昌平店)	1	29487478	40.21206	116.23986	157
唐瑞隆北京味道(云岗店)	1	29582302	39.807908	116.169727	157
星巴克(三里屯SOHO店)	1	29574978	39.932635	116.454122	157
阿诚潮粥小馆	1	29596098	39.951965	116.445267	157
肉串汪(十里河店)	1	29586478	39.868196	116.46739	158
管氏翅吧(广渠门店)	1	29591782	39.888302	116.445367	158
汉堡王(北京北辰名门店)	1	29577222	39.991886	116.407153	158
黑森林碳烤羊腿(酒仙桥店)	1	29586962	39.97207	116.491966	158
COSTA COFFEE(西直门店)	1	29536450	39.941609	116.352956	158
和合谷(华威店)	1	29536238	39.911371	116.374385	158
大鸭梨烤鸭店(良乡店)	1	15435387	39.736853	116.135732	158
儒宴孔府菜(亦庄店)	1	29506530	39.796397	116.488809	158
金鼎轩南北点心专门店(朝阳大悦城店)	1	29580158	39.924515	116.518621	158
觅十•创意中国菜	1	29597046	39.92398	116.518672	158
本味寿司(华贸天地店)	1	29579982	40.046343	116.432493	158
满園春饼·烤鸭(槐房万达店)	1	29596506	39.814104	116.367968	158
杨记兴臭鳜鱼(三元桥西坝河店)	1	29592730	39.968465	116.437288	158
原食日记	1	29598582	39.932473	116.454006	158
布司蛋糕 booth's cake(望京店)	1	29585014	39.988738	116.477787	158
签上签串串香(石佛营店)	1	29595842	39.929068	116.501675	159
LINK串场	1	29597010	39.962539	116.455337	159
井格老灶火锅(右安门店)	1	29524054	39.863412	116.364824	159
爱丽丝的偏爱(朝阳大悦城店)	1	29597930	39.92419	116.51856	159
韩景台(八大处店)	1	29448738	39.94759	116.196	159
米芝莲(金地广场店)	1	29578722	39.90882	116.47425	159
香家火锅(亦庄文化园东路店)	1	29586918	39.810789	116.504268	159
肆月河豚•原河豚先生(五棵松购物中心店)	1	29594114	39.912583	116.276665	159
萨莉亚(崇文门店)	1	29554554	39.89953	116.413801	159
潮汕美牛肉丸火锅店	1	29586610	39.894568	116.347925	159
戈拿旺·王厨椰子鸡	1	29583610	39.90101	116.47559	159
峨嵋酒家(牡丹园店)	1	29596086	39.980207	116.3689	159
AKIMOTO秋本(二店)	1	29597622	39.909559	116.443668	159
大鸭梨烤鸭店(北苑家园店)	1	29579594	40.039524	116.429864	159
多乐之日(韩国城店)	1	29585746	39.995474	116.468462	159
秋田道米高梅餐厅(大学城店)	1	29409658	39.72188	116.16632	160
觅唐餐厅(长楹天街购物中心店)	1	29592478	39.92428	116.59794	160
呷哺呷哺(主语国际店)	1	29570810	39.934183	116.324718	160
肯德基(五道口店)	1	29559998	39.99302	116.33646	160
小码头火锅(二里庄店)	1	29562590	39.993761	116.365823	160
比格比萨(学清路店)	1	29570142	40.008461	116.354274	160
米斯特比萨(西单大悦城店)	1	7377866	39.910803	116.373089	160
老诚一锅(西四北大街店)	1	29538090	39.927683	116.373677	160
必胜客(石景山店)	1	29448430	39.90633	116.22437	160
汤厨	1	29590770	39.94848	116.41425	160
李吉功夫煎饼	1	29468026	39.889247	116.658271	160
Fire Works美式烤肉西餐&酒吧(北苑店)	1	29590674	40.042951	116.414833	160
新侨三宝乐面包房	1	149129	39.90134	116.41752	160
云海肴云南菜(祥云小镇店)	1	29594490	40.08907	116.53702	160
邢氏海参鲁菜馆(邢氏海参馆六里桥店)	1	29587478	39.883938	116.302386	160
东方饺子王(五棵松蓝色港湾店)	1	29567602	39.913647	116.28109	161
雪冰(鼓楼店)	1	29590230	39.940608	116.399268	161
旺顺阁鱼头泡饼(财富中心店)	1	29594446	39.917646	116.459711	161
MsMood	1	29593726	39.939242	116.406671	161
万记麻辣烫(国展总店)	1	29583018	39.96525	116.44884	161
必胜客(五棵松文体中心店)	1	29569954	39.913419	116.280383	161
我爱螺	1	29538678	39.93527	116.377216	161
闹海烤鱼海鲜主题餐厅(枫蓝国际购物中心店)	1	29585918	39.952839	116.356592	161
青年餐厅(良乡店)	1	29409910	39.73646	116.13632	161
先农坛	3	6627907	39.876781463623	116.3938369751	161
云海肴云南菜(后海店)	1	169664	39.938895	116.393906	161
宽板凳老灶火锅(三里屯店)	1	29589654	39.927583	116.454984	161
萨莉亚(华联购物中心常营店)	1	29574734	39.926495	116.597171	161
